user_id,interest_data_analysis,interest_ai_ml,interest_software_development,interest_web_development,interest_cloud_infrastructure,interest_business_problem_solving,skill_python,skill_sql,skill_statistics,skill_machine_learning,skill_programming_fundamentals,skill_web_development,skill_cloud,skill_devops,skill_data_visualisation,skill_git,preferred_work_type,preferred_learning_style,career_goal,target_role
U01492,5,5,2,1,2,5,5,5,5,5,2,1,2,1,4,3,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01493,5,5,4,2,3,3,4,4,5,5,4,2,3,2,4,2,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01494,5,5,1,2,2,3,3,4,4,4,4,2,4,1,3,2,Analytical,Theory-First,Work with Data,Data Scientist
U01495,5,4,4,1,3,4,3,3,5,5,3,2,5,1,4,4,Analytical,Theory-First,Build AI Systems,Data Scientist
U01496,4,4,4,2,1,3,4,4,5,5,3,1,1,2,3,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01497,5,5,2,2,1,5,4,4,5,3,4,1,1,1,2,2,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01498,5,4,3,2,1,5,4,4,4,5,5,2,3,1,3,2,Analytical,Practical,Work with Data,Data Scientist
U01499,4,4,2,1,1,5,4,3,4,5,4,1,4,1,3,4,Research-Oriented,Practical,Work with Data,Data Scientist
U01500,5,4,3,2,1,5,4,4,5,5,2,3,2,2,4,3,Analytical,Practical,Work with Data,Data Scientist
U01501,4,5,2,1,2,3,4,4,4,5,4,1,1,1,4,4,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01502,4,4,2,2,3,3,5,3,4,4,4,1,3,1,3,2,Analytical,Theory-First,Work with Data,Data Scientist
U01503,5,5,5,2,1,4,4,4,5,4,4,1,3,2,4,5,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01504,5,5,2,1,2,3,3,5,5,4,3,1,1,2,3,2,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01505,3,4,1,1,2,4,5,4,5,3,4,2,2,1,4,2,Analytical,Theory-First,Work with Data,Data Scientist
U01506,5,5,2,2,1,5,4,3,3,5,4,1,4,1,5,2,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01507,5,5,3,1,1,5,5,4,4,5,3,1,3,2,4,2,Analytical,Project-Based,Work with Data,Data Scientist
U01508,5,5,4,1,3,4,5,5,5,5,4,2,2,1,4,2,Research-Oriented,Practical,Work with Data,Data Scientist
U01509,5,4,3,1,1,3,3,3,5,4,3,1,3,2,3,4,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01510,5,5,2,1,2,4,5,4,4,5,2,2,3,2,4,3,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01511,4,4,4,2,1,3,5,4,5,4,4,3,2,2,4,3,Analytical,Practical,Work with Data,Data Scientist
U01512,5,4,4,2,2,2,4,5,4,5,4,1,1,1,5,3,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01513,4,4,4,2,2,3,4,5,5,5,3,1,2,1,3,4,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01514,5,5,5,3,1,3,4,4,5,5,3,1,3,2,3,3,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01515,5,5,4,1,1,4,5,3,4,4,3,2,2,2,4,2,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01516,5,5,4,2,3,3,5,4,5,4,2,2,1,1,4,4,Analytical,Practical,Work with Data,Data Scientist
U01517,4,5,2,1,3,5,5,3,5,5,4,2,2,1,4,3,Research-Oriented,Practical,Work with Data,Data Scientist
U01518,4,3,3,2,3,4,4,3,5,5,4,1,1,2,3,4,Analytical,Project-Based,Build AI Systems,Data Scientist
U01519,4,4,4,1,2,4,5,4,5,4,4,2,1,2,4,2,Analytical,Practical,Build AI Systems,Data Scientist
U01520,5,4,3,2,1,4,5,5,3,5,3,3,3,1,3,4,Analytical,Project-Based,Build AI Systems,Data Scientist
U01521,5,3,3,2,2,3,5,3,5,4,3,1,2,1,4,5,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01522,5,4,4,1,3,4,4,3,4,3,3,2,2,1,3,3,Analytical,Practical,Build AI Systems,Data Scientist
U01523,5,4,2,1,1,2,4,2,4,3,3,1,4,1,4,2,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01524,3,4,2,3,2,4,4,4,4,4,3,1,2,1,3,3,Analytical,Practical,Build AI Systems,Data Scientist
U01525,4,4,4,2,1,3,5,2,5,4,3,2,3,1,4,3,Analytical,Project-Based,Build AI Systems,Data Scientist
U01526,5,4,2,2,2,3,4,4,5,4,3,2,1,2,4,3,Analytical,Project-Based,Build AI Systems,Data Scientist
U01527,5,4,2,2,1,3,3,4,4,5,3,2,2,1,3,2,Analytical,Practical,Build AI Systems,Data Scientist
U01528,4,5,2,3,3,3,4,3,5,5,4,1,2,2,3,3,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01529,4,4,2,1,3,4,5,3,5,5,2,2,3,1,4,3,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01530,5,4,3,1,3,4,5,3,4,5,4,1,1,2,3,4,Analytical,Project-Based,Work with Data,Data Scientist
U01531,5,4,3,1,2,2,4,4,4,4,3,1,3,1,4,4,Research-Oriented,Practical,Work with Data,Data Scientist
U01532,4,4,3,2,1,3,3,4,4,4,3,1,4,2,3,4,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01533,5,4,2,2,2,4,3,4,5,3,4,2,1,2,2,1,Research-Oriented,Practical,Work with Data,Data Scientist
U01534,5,5,2,1,1,3,4,3,5,5,3,2,3,3,4,4,Research-Oriented,Practical,Work with Data,Data Scientist
U01535,5,5,2,1,1,5,4,5,4,5,4,1,2,2,4,4,Analytical,Project-Based,Build AI Systems,Data Scientist
U01536,3,5,4,1,3,3,4,4,4,3,4,2,3,1,3,4,Analytical,Theory-First,Work with Data,Data Scientist
U01537,4,5,2,2,1,4,5,3,5,4,3,2,4,2,4,4,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01538,5,5,2,2,3,5,4,3,4,4,4,1,1,1,4,3,Analytical,Practical,Build AI Systems,Data Scientist
U01539,5,5,4,2,1,4,5,4,4,5,4,2,2,1,2,3,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01540,4,4,1,2,3,5,5,3,5,3,4,1,1,2,4,3,Analytical,Practical,Build AI Systems,Data Scientist
U01541,5,4,2,1,3,3,4,3,5,3,3,2,3,2,3,4,Analytical,Practical,Work with Data,Data Scientist
U01542,5,5,4,1,1,3,5,4,4,4,4,1,2,1,4,3,Analytical,Theory-First,Work with Data,Data Scientist
U01543,4,5,3,2,3,5,5,4,4,5,3,2,3,1,3,2,Research-Oriented,Practical,Work with Data,Data Scientist
U01544,4,4,3,1,1,4,4,3,5,4,4,1,1,2,2,2,Analytical,Practical,Build AI Systems,Data Scientist
U01545,5,5,3,2,3,4,4,3,5,4,3,2,3,2,3,3,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01546,5,5,2,1,3,4,3,4,5,4,4,1,1,1,4,4,Analytical,Practical,Build AI Systems,Data Scientist
U01547,5,4,4,2,2,3,4,4,4,4,3,1,4,2,2,3,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01548,5,4,3,1,3,3,5,5,4,4,4,1,3,1,3,2,Analytical,Project-Based,Work with Data,Data Scientist
U01549,4,4,2,1,1,2,4,4,5,3,4,2,2,2,3,2,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01550,4,4,3,1,2,3,4,4,3,4,4,1,4,2,4,2,Research-Oriented,Practical,Work with Data,Data Scientist
U01551,5,4,2,1,3,4,5,5,5,4,3,2,3,2,4,3,Analytical,Theory-First,Work with Data,Data Scientist
U01552,5,5,4,2,3,5,5,4,3,3,3,1,2,2,4,3,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01553,4,3,3,1,2,3,5,5,5,5,3,2,1,1,4,1,Analytical,Practical,Build AI Systems,Data Scientist
U01554,5,4,3,1,3,5,4,3,5,5,4,2,2,1,4,3,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01555,5,5,3,1,1,3,5,4,5,4,3,1,3,1,3,3,Analytical,Practical,Work with Data,Data Scientist
U01556,5,5,2,1,1,2,4,4,4,4,3,2,2,1,3,3,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01557,5,5,4,1,3,3,4,5,5,4,4,1,1,1,3,4,Analytical,Project-Based,Work with Data,Data Scientist
U01558,4,5,3,2,2,3,4,4,5,4,2,2,3,2,3,3,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01559,5,5,4,1,2,3,5,4,5,4,3,2,3,2,2,3,Research-Oriented,Practical,Work with Data,Data Scientist
U01560,5,4,3,2,3,3,5,4,4,4,4,1,3,2,4,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01561,5,3,2,1,2,4,5,5,5,4,3,1,1,1,4,4,Analytical,Project-Based,Work with Data,Data Scientist
U01562,5,5,3,2,3,5,5,5,4,5,3,1,1,1,3,2,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01563,3,3,1,1,2,4,5,5,5,5,3,1,2,2,4,2,Analytical,Theory-First,Build AI Systems,Data Scientist
U01564,4,5,3,1,3,3,5,4,5,5,3,1,3,2,4,4,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01565,5,4,2,2,3,3,4,2,5,5,4,1,2,1,3,3,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01566,5,4,3,1,2,4,4,3,5,4,4,1,2,2,4,3,Analytical,Theory-First,Work with Data,Data Scientist
U01567,3,4,4,1,3,4,5,5,5,5,4,1,3,1,3,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01568,4,4,4,1,2,4,5,4,5,4,4,2,2,1,4,2,Analytical,Theory-First,Work with Data,Data Scientist
U01569,5,4,5,2,2,3,4,3,5,4,3,1,2,2,3,3,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01570,3,4,2,1,1,5,5,4,4,5,2,2,2,1,4,3,Analytical,Practical,Work with Data,Data Scientist
U01571,4,4,1,1,1,3,4,4,5,5,3,2,2,2,3,1,Research-Oriented,Practical,Work with Data,Data Scientist
U01572,5,5,4,1,1,5,5,3,5,4,3,2,4,2,5,3,Research-Oriented,Practical,Work with Data,Data Scientist
U01573,4,5,3,1,2,4,5,3,4,5,4,2,3,1,3,4,Analytical,Project-Based,Build AI Systems,Data Scientist
U01574,4,5,3,2,2,3,5,3,4,5,3,1,2,1,4,3,Analytical,Project-Based,Work with Data,Data Scientist
U01575,3,4,2,2,3,5,4,3,4,5,4,1,3,3,2,3,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01576,5,4,4,3,3,4,5,5,5,4,3,2,3,2,3,4,Analytical,Practical,Work with Data,Data Scientist
U01577,4,3,1,2,2,5,5,3,4,5,2,2,1,2,4,2,Analytical,Project-Based,Work with Data,Data Scientist
U01578,4,4,4,1,1,3,5,5,5,5,3,3,4,1,3,2,Analytical,Practical,Work with Data,Data Scientist
U01579,5,5,1,1,2,4,5,3,5,3,3,3,2,1,3,4,Research-Oriented,Practical,Work with Data,Data Scientist
U01580,5,4,2,1,3,4,3,4,5,5,3,2,2,1,3,5,Analytical,Theory-First,Build AI Systems,Data Scientist
U01581,3,4,2,2,2,4,3,3,5,5,3,2,2,2,4,4,Analytical,Theory-First,Work with Data,Data Scientist
U01582,4,5,4,1,3,4,5,5,4,5,4,2,2,1,3,4,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01583,4,5,3,1,2,3,4,3,4,4,3,2,3,2,3,3,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01584,3,4,2,1,3,5,5,5,5,5,3,2,3,2,4,3,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01585,5,5,3,1,4,5,5,5,4,4,4,1,1,2,3,3,Analytical,Theory-First,Work with Data,Data Scientist
U01586,5,4,4,1,3,4,5,4,4,5,4,1,1,1,2,4,Analytical,Practical,Build AI Systems,Data Scientist
U01587,5,4,4,2,1,4,4,5,4,4,3,2,4,1,4,3,Analytical,Project-Based,Work with Data,Data Scientist
U01588,4,3,3,1,4,5,4,5,4,4,3,1,2,1,3,1,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01589,4,4,3,2,3,5,3,4,5,5,3,2,1,2,4,3,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01590,4,4,4,1,1,5,4,3,3,3,3,1,2,2,3,3,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01591,4,5,2,2,2,4,4,4,5,4,3,1,3,1,3,1,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01592,5,5,3,3,2,3,4,4,4,5,4,2,2,2,4,3,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01593,4,3,2,1,1,2,4,3,4,4,4,1,1,2,4,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01594,4,4,3,2,1,5,5,4,5,4,4,2,1,1,3,2,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01595,4,4,3,3,2,3,5,3,5,4,3,2,1,1,4,2,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01596,5,5,4,1,3,3,4,4,5,5,4,2,3,3,3,4,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01597,5,4,4,2,3,4,5,4,5,3,4,1,2,2,3,3,Analytical,Theory-First,Work with Data,Data Scientist
U01598,4,4,3,2,3,3,5,2,4,4,2,2,3,1,3,1,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01599,5,4,4,1,3,4,5,3,5,5,3,2,3,2,4,3,Analytical,Theory-First,Work with Data,Data Scientist
U01600,4,4,2,2,3,4,5,4,4,3,3,1,4,1,3,4,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01601,4,5,2,2,1,5,5,4,4,4,3,1,1,2,4,3,Analytical,Practical,Build AI Systems,Data Scientist
U01602,5,3,2,1,3,4,4,4,5,4,4,1,1,2,4,2,Analytical,Theory-First,Build AI Systems,Data Scientist
U01603,4,4,3,2,1,4,4,4,4,4,3,2,1,1,5,3,Analytical,Project-Based,Work with Data,Data Scientist
U01604,5,4,2,1,3,4,4,3,4,5,4,2,3,1,3,3,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01605,5,4,1,2,1,5,5,4,5,5,2,2,3,3,2,2,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01606,5,3,4,1,2,5,5,4,5,4,3,1,3,2,3,4,Analytical,Theory-First,Build AI Systems,Data Scientist
U01607,5,5,2,1,3,5,4,4,3,4,3,2,2,1,3,2,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01608,5,4,4,2,2,3,5,4,5,5,4,1,2,1,3,3,Analytical,Project-Based,Work with Data,Data Scientist
U01609,4,3,3,1,3,5,5,5,5,5,3,2,3,2,3,2,Analytical,Practical,Build AI Systems,Data Scientist
U01610,4,5,4,1,3,5,5,3,5,4,4,1,3,2,3,3,Analytical,Practical,Build AI Systems,Data Scientist
U01611,5,5,4,1,2,3,5,4,5,5,3,2,4,2,4,2,Analytical,Project-Based,Work with Data,Data Scientist
U01612,3,5,5,1,1,3,5,2,5,4,4,1,3,1,3,3,Analytical,Theory-First,Work with Data,Data Scientist
U01613,3,5,1,1,2,4,4,4,4,5,3,1,1,1,3,2,Analytical,Practical,Work with Data,Data Scientist
U01614,4,5,2,1,1,4,4,4,4,3,4,2,4,1,3,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01615,5,5,4,3,3,2,5,4,4,5,4,2,1,2,3,4,Research-Oriented,Practical,Work with Data,Data Scientist
U01616,4,5,4,1,3,5,5,4,5,3,4,1,2,2,3,2,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01617,5,4,2,1,3,4,5,3,5,4,3,2,2,1,2,3,Analytical,Project-Based,Build AI Systems,Data Scientist
U01618,4,5,2,1,1,4,3,4,4,4,4,2,1,1,4,5,Analytical,Project-Based,Work with Data,Data Scientist
U01619,4,5,4,1,1,3,5,4,5,4,4,1,4,2,4,2,Analytical,Project-Based,Work with Data,Data Scientist
U01620,4,4,4,2,3,4,5,4,4,5,2,3,2,2,4,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01621,4,3,3,1,3,3,4,3,4,4,3,1,1,1,4,4,Analytical,Project-Based,Build AI Systems,Data Scientist
U01622,3,4,2,1,3,5,3,4,5,4,3,3,2,2,3,4,Analytical,Project-Based,Work with Data,Data Scientist
U01623,4,5,2,2,3,5,4,4,5,4,3,2,2,1,4,2,Analytical,Theory-First,Work with Data,Data Scientist
U01624,5,4,2,1,3,5,4,4,5,5,3,2,1,2,4,5,Analytical,Practical,Build AI Systems,Data Scientist
U01625,4,5,2,2,3,5,4,5,5,5,3,1,3,1,4,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01626,4,5,3,1,2,5,3,4,5,5,3,1,2,1,4,3,Analytical,Practical,Build AI Systems,Data Scientist
U01627,5,4,2,1,1,3,4,3,4,4,3,2,3,2,4,3,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01628,5,5,4,2,2,2,5,5,4,5,3,1,1,2,5,2,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01629,5,5,2,1,2,4,5,4,4,5,5,2,1,2,4,2,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01630,4,4,2,1,3,4,4,5,4,4,4,2,2,1,4,4,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01631,5,5,3,1,2,4,5,3,5,5,3,2,3,1,4,4,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01632,4,5,4,1,2,3,5,4,5,5,3,2,3,1,4,2,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01633,5,5,4,1,2,4,5,3,5,5,3,2,3,2,4,3,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01634,4,4,3,2,3,4,5,4,3,4,4,1,2,2,3,1,Analytical,Practical,Work with Data,Data Scientist
U01635,4,5,3,1,3,5,4,3,5,5,4,2,1,1,4,4,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01636,4,5,2,1,1,3,5,5,4,5,4,2,2,1,4,3,Research-Oriented,Practical,Work with Data,Data Scientist
U01637,4,3,4,3,1,2,4,4,4,4,4,2,2,1,4,3,Analytical,Theory-First,Build AI Systems,Data Scientist
U01638,4,3,2,1,2,4,5,3,4,4,4,3,1,2,4,3,Analytical,Theory-First,Work with Data,Data Scientist
U01639,5,4,3,2,1,4,4,4,5,5,3,1,3,1,4,2,Analytical,Practical,Build AI Systems,Data Scientist
U01640,5,5,2,2,2,5,5,5,5,5,3,2,1,1,3,3,Analytical,Project-Based,Work with Data,Data Scientist
U01641,5,3,3,2,3,5,4,4,5,4,3,2,2,2,3,3,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01642,5,5,3,1,2,5,5,3,5,4,5,1,3,1,4,3,Analytical,Project-Based,Work with Data,Data Scientist
U01643,5,4,3,1,2,3,5,3,4,3,4,1,3,1,3,4,Analytical,Practical,Work with Data,Data Scientist
U01644,3,4,3,1,1,3,4,4,5,5,4,1,3,1,3,4,Analytical,Theory-First,Build AI Systems,Data Scientist
U01645,5,5,2,1,1,4,4,4,4,5,3,1,1,1,3,4,Analytical,Theory-First,Work with Data,Data Scientist
U01646,4,4,2,2,3,4,4,4,4,4,4,1,1,3,4,4,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01647,5,5,2,2,2,4,4,4,4,5,4,1,1,2,4,4,Analytical,Project-Based,Build AI Systems,Data Scientist
U01648,5,4,3,3,1,3,5,4,5,4,3,2,1,2,3,3,Analytical,Theory-First,Build AI Systems,Data Scientist
U01649,5,5,3,2,1,3,4,5,4,5,3,1,3,1,4,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01650,3,5,2,1,2,4,4,5,4,4,4,2,1,1,2,2,Analytical,Theory-First,Work with Data,Data Scientist
U01651,4,5,1,2,4,5,5,5,5,4,4,2,4,2,4,5,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01652,4,4,3,2,1,4,5,4,5,5,4,2,1,2,3,3,Analytical,Practical,Work with Data,Data Scientist
U01653,5,4,2,2,3,5,5,4,4,4,5,1,3,2,3,3,Research-Oriented,Practical,Work with Data,Data Scientist
U01654,4,5,3,2,2,5,4,5,4,5,4,1,2,1,4,3,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01655,5,4,4,2,1,3,5,4,4,5,3,2,4,2,3,4,Analytical,Project-Based,Build AI Systems,Data Scientist
U01656,3,4,5,2,1,4,5,3,4,4,3,2,1,1,4,3,Analytical,Practical,Build AI Systems,Data Scientist
U01657,5,5,3,3,3,5,4,5,4,5,4,2,1,2,4,2,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01658,4,4,4,2,3,4,5,4,4,4,4,1,3,1,4,2,Analytical,Project-Based,Work with Data,Data Scientist
U01659,4,5,4,1,1,3,4,3,4,5,4,3,1,1,3,3,Analytical,Practical,Build AI Systems,Data Scientist
U01660,5,4,2,2,3,4,5,2,5,5,3,2,1,1,4,3,Analytical,Project-Based,Build AI Systems,Data Scientist
U01661,4,4,2,2,1,3,5,4,5,5,3,2,1,2,3,4,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01662,5,4,2,1,3,4,4,3,5,4,4,1,2,1,4,2,Research-Oriented,Practical,Work with Data,Data Scientist
U01663,5,5,2,1,2,5,5,4,5,5,3,1,1,1,3,4,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01664,5,4,3,1,2,4,4,3,4,5,3,2,3,2,4,2,Analytical,Theory-First,Work with Data,Data Scientist
U01665,5,3,2,1,3,3,4,4,4,5,4,2,3,1,3,4,Analytical,Practical,Work with Data,Data Scientist
U01666,5,4,2,2,2,5,5,3,4,5,4,2,2,2,3,4,Analytical,Theory-First,Build AI Systems,Data Scientist
U01667,4,5,3,1,2,5,4,4,5,5,5,2,1,3,3,2,Analytical,Project-Based,Work with Data,Data Scientist
U01668,4,4,4,2,1,3,4,3,5,4,4,1,1,1,4,1,Analytical,Project-Based,Build AI Systems,Data Scientist
U01669,5,4,3,2,1,4,5,4,5,5,4,1,2,1,3,3,Analytical,Theory-First,Work with Data,Data Scientist
U01670,4,4,3,1,3,5,4,3,5,4,4,2,1,1,2,2,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01671,5,4,3,2,2,4,5,4,4,5,4,2,4,1,4,4,Research-Oriented,Practical,Build AI Systems,Data Scientist
U01672,5,5,2,3,1,4,4,3,5,5,3,1,1,2,3,3,Analytical,Project-Based,Build AI Systems,Data Scientist
U01673,5,4,4,2,2,5,5,3,5,5,4,2,2,1,3,2,Analytical,Project-Based,Work with Data,Data Scientist
U01674,5,4,2,1,3,3,3,4,5,5,4,1,3,2,3,4,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01675,4,3,4,2,1,5,3,2,4,4,3,3,1,2,4,2,Analytical,Practical,Build AI Systems,Data Scientist
U01676,4,5,4,2,1,2,5,4,4,5,4,2,1,2,3,3,Analytical,Practical,Build AI Systems,Data Scientist
U01677,5,4,2,3,2,3,4,3,5,4,4,1,1,2,4,3,Research-Oriented,Practical,Work with Data,Data Scientist
U01678,5,5,3,2,2,4,5,3,4,5,4,1,4,2,2,2,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01679,4,5,4,2,3,4,5,3,5,5,3,1,5,3,4,4,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01680,4,5,4,1,1,3,3,5,5,4,3,1,3,2,2,3,Analytical,Project-Based,Work with Data,Data Scientist
U01681,5,5,4,1,3,2,5,4,5,4,3,2,3,2,4,4,Research-Oriented,Practical,Work with Data,Data Scientist
U01682,4,5,4,1,1,4,4,5,5,4,4,1,3,1,2,4,Analytical,Theory-First,Work with Data,Data Scientist
U01683,4,4,2,2,3,4,5,3,4,4,3,1,1,1,4,2,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01684,4,4,4,1,2,5,4,4,5,5,3,1,1,2,4,2,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01685,5,5,1,1,3,5,5,5,5,5,4,2,3,1,4,3,Analytical,Project-Based,Build AI Systems,Data Scientist
U01686,5,4,4,1,3,5,5,4,4,5,2,2,2,2,4,1,Analytical,Project-Based,Build AI Systems,Data Scientist
U01687,5,4,1,1,1,3,5,4,4,4,5,1,3,2,4,4,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01688,4,5,3,1,3,3,5,4,5,4,4,1,2,1,3,3,Analytical,Theory-First,Build AI Systems,Data Scientist
U01689,5,5,3,1,3,4,5,5,5,5,3,1,3,2,3,2,Analytical,Project-Based,Work with Data,Data Scientist
U01690,4,5,2,2,3,2,5,4,5,3,3,2,1,2,4,2,Analytical,Theory-First,Work with Data,Data Scientist
U01691,4,5,2,1,2,3,4,4,5,5,4,1,2,2,3,3,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01692,3,5,3,2,2,3,4,4,4,5,3,2,2,1,4,2,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01693,4,4,2,1,3,4,4,3,4,5,3,1,3,1,4,2,Research-Oriented,Practical,Work with Data,Data Scientist
U01694,4,4,4,2,1,5,4,3,4,5,4,1,2,2,4,2,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01695,4,5,2,2,3,5,4,3,4,4,4,1,2,2,2,3,Analytical,Practical,Work with Data,Data Scientist
U01696,5,5,2,1,2,3,4,2,4,4,3,2,3,2,3,4,Analytical,Theory-First,Work with Data,Data Scientist
U01697,5,5,4,2,2,5,5,4,4,4,3,2,3,1,3,3,Research-Oriented,Project-Based,Build AI Systems,Data Scientist
U01698,4,4,3,2,1,3,5,4,5,5,4,1,3,1,4,4,Analytical,Practical,Build AI Systems,Data Scientist
U01699,5,4,2,1,1,4,4,3,5,4,3,2,1,1,4,4,Analytical,Project-Based,Work with Data,Data Scientist
U01700,5,5,2,1,3,4,4,4,5,5,4,1,2,3,3,4,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01701,5,5,3,1,3,5,3,4,4,5,4,1,2,1,3,3,Research-Oriented,Theory-First,Work with Data,Data Scientist
U01702,5,3,4,2,2,3,5,4,4,5,4,1,3,1,3,3,Analytical,Practical,Build AI Systems,Data Scientist
U01703,5,4,2,1,3,4,4,4,4,5,2,1,4,1,3,4,Analytical,Project-Based,Work with Data,Data Scientist
U01704,5,4,1,1,1,5,4,5,5,4,4,2,2,2,3,3,Research-Oriented,Project-Based,Work with Data,Data Scientist
U01705,4,5,3,1,2,4,5,4,4,4,3,2,2,2,4,2,Analytical,Practical,Work with Data,Data Scientist
U01706,4,5,2,1,2,3,5,3,5,5,3,1,1,2,3,4,Analytical,Project-Based,Build AI Systems,Data Scientist
U01707,5,5,2,1,1,5,5,4,5,4,4,1,1,1,4,4,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01708,3,5,3,2,2,4,5,3,4,4,4,2,3,1,2,2,Research-Oriented,Practical,Work with Data,Data Scientist
U01709,4,4,4,1,1,3,5,4,5,5,4,2,3,2,4,3,Research-Oriented,Practical,Work with Data,Data Scientist
U01710,5,4,3,1,2,3,5,4,5,4,4,2,4,1,3,4,Analytical,Project-Based,Work with Data,Data Scientist
U01711,3,4,3,2,1,3,4,3,4,5,2,2,1,1,3,3,Research-Oriented,Practical,Work with Data,Data Scientist
U01712,4,4,1,2,3,5,4,4,4,3,4,1,2,2,4,4,Research-Oriented,Practical,Work with Data,Data Scientist
U01713,4,5,3,2,2,4,5,5,5,5,5,2,1,1,4,2,Analytical,Project-Based,Work with Data,Data Scientist
U01714,4,4,3,2,2,4,5,5,5,5,4,2,1,3,3,2,Research-Oriented,Theory-First,Build AI Systems,Data Scientist
U01715,5,5,2,2,1,5,5,4,3,4,3,1,2,1,3,4,Analytical,Project-Based,Work with Data,Data Scientist
